timestamp,dest,src,rssi
1710894100.7510018,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894100.955966,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894101.0688136,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894101.1198952,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894101.321904,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894101.5795484,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894101.989919,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894102.1233637,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894102.3271108,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894102.4840748,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894102.6120176,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894102.7715464,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894102.8940873,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894102.9929283,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894103.0438716,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894103.348823,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894103.6080158,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-64,0,0
1710894103.807943,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894103.947483,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894104.0400586,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894104.238322,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894104.4286497,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894104.514483,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-59,0,0
1710894104.5833952,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-59,0,0
1710894104.7710104,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894104.8710265,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894105.0068634,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894105.1104898,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894105.2576187,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894105.4024599,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-64,0,0
1710894105.5680485,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894105.681447,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894105.7254443,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894105.853753,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894105.9244921,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-67,0,0
1710894106.0168228,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-65,0,0
1710894106.113651,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894106.2248065,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894106.276303,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894106.3151882,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894106.342606,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894106.416416,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-68,0,0
1710894106.5434353,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-64,0,0
1710894106.760841,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894106.9333036,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894107.07193,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894107.159594,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894107.255019,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894107.3826544,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894107.5474148,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894107.842022,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-65,0,0
1710894108.1165705,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894108.3006227,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894108.491887,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-59,0,0
1710894108.6498616,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
1710894108.8032935,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894109.001629,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894109.159166,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894109.3274844,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894109.5102513,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894109.6731386,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894109.81047,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894110.0088103,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894110.1518412,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-58,0,0
1710894110.3250592,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894110.5250509,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894110.6934607,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-64,0,0
1710894110.7862644,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894110.887975,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894111.0740874,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894111.2915483,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-66,0,0
1710894111.5588682,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-67,0,0
1710894111.8164139,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-63,0,0
1710894111.9476,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894112.146041,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894112.2723727,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-61,0,0
1710894112.4431436,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894112.6310143,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-65,0,0
1710894112.795141,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-62,0,0
1710894112.9812229,44:12:44:69:9d:f2,e4:5f:01:d4:9d:ce,-60,0,0
